OrderID,CustomerName,Gender,Category,SubCategory,City,OrderDate,Day,Region,Sales,Profit
OD2887,Hafiz,Male,Food Grains,Rice,Pudukottai,5.05.2015,Tuesday,South,2155,754
OD2888,Hussain,Male,Beverages,Soft Drinks,Ooty,25.12.2018,Tuesday,South,1536,292
OD2889,Arvind,Male,Snacks,Noodles,Salem,14.09.2016,Wednesday,South,989,168
OD2890,Haseena,Female,Fruits & Veggies,Fresh Fruits,Ooty,27.03.2018,Tuesday,South,886,257
OD2891,Ganesh,Male,Bakery,Breads & Buns,Tenkasi,9.11.2018,Friday,South,829,158
OD2892,Sudha,Female,Eggs & Meat & Fish,Chicken,Perambalur,3.01.2016,Sunday,South,1784,500
OD2893,Verma,Male,Snacks,Chocolates,Pudukottai,12.09.2018,Wednesday,South,1534,291
OD2894,Veronica,Female,Oil & Masala,Spices,Karur,9.11.2018,Friday,South,1486,297
OD2895,Harish,Male,Beverages,Soft Drinks,Dharmapuri,11.03.2017,Saturday,South,1559,265
OD2896,Suresh,Male,Fruits & Veggies,Organic Vegetables,Chennai,27.03.2018,Tuesday,South,1522,396
OD2897,Ramesh,Male,Food Grains,Rice,Trichy,12.09.2018,Wednesday,South,1227,442
OD2898,Malik,Male,Bakery,Biscuits,Madurai,11.08.2016,Thursday,South,1155,474
OD2899,Yadav,Male,Eggs & Meat & Fish,Mutton,Ooty,25.12.2016,Sunday,South,1231,148
OD2900,Willams,Male,Bakery,Biscuits,Ooty,16.03.2016,Wednesday,South,965,328
OD2901,Komal,Female,Snacks,Cookies,Karur,23.09.2017,Saturday,South,1422,597
OD2902,Aditi,Female,Beverages,Health Drinks,Madurai,14.04.2017,Friday,South,1567,564
OD2903,Anu,Female,Eggs & Meat & Fish,Chicken,Dharmapuri,19.12.2015,Saturday,South,785,338
OD2904,Mathew,Male,Snacks,Cookies,Cumbum,21.12.2018,Friday,South,1390,584
OD2905,James,Male,Snacks,Chocolates,Coimbatore,29.06.2017,Thursday,South,1887,208
OD2906,Harish,Male,Snacks,Chocolates,Namakkal,11.08.2016,Thursday,South,1273,64
OD2907,Rumaiza,Female,Oil & Masala,Edible Oil & Ghee,Tenkasi,5.09.2017,Tuesday,South,2493,673
OD2908,Sabeela,Female,Eggs & Meat & Fish,Mutton,Karur,19.11.2018,Monday,South,681,245
OD2909,Surya,Male,Fruits & Veggies,Fresh Vegetables,Ooty,2.02.2017,Thursday,South,1655,612
OD2910,Suresh,Male,Beverages,Health Drinks,Viluppuram,25.11.2018,Sunday,South,2195,285
OD2911,Sudeep,Male,Oil & Masala,Spices,Viluppuram,12.05.2017,Friday,South,2100,315
OD2912,Ganesh,Male,Bakery,Breads & Buns,Karur,19.04.2015,Sunday,South,2341,749
OD2913,Surya,Male,Food Grains,Atta & Flour,Theni,13.11.2018,Tuesday,South,1585,634
OD2914,Surya,Male,Food Grains,Atta & Flour,Vellore,23.12.2015,Wednesday,South,1853,797
OD2915,Veena,Female,Fruits & Veggies,Fresh Fruits,Kanyakumari,22.12.2018,Saturday,South,2451,319
OD2916,Mathew,Male,Food Grains,Organic Staples,Pudukottai,25.08.2018,Saturday,South,2099,315
OD2917,Verma,Male,Fruits & Veggies,Organic Fruits,Trichy,22.10.2016,Saturday,South,2315,972
OD2918,James,Male,Beverages,Health Drinks,Coimbatore,29.07.2018,Sunday,South,1512,242
OD2919,Verma,Male,Fruits & Veggies,Organic Fruits,Pudukottai,9.04.2017,Sunday,South,1413,452
OD2920,Komal,Female,Bakery,Biscuits,Krishnagiri,25.08.2018,Saturday,South,741,52
OD2921,Ganesh,Male,Bakery,Biscuits,Virudhunagar,9.04.2017,Sunday,South,1363,559
OD2922,Yadav,Male,Food Grains,Dals & Pulses,Perambalur,29.08.2015,Saturday,South,1718,361
OD2923,Sheeba,Female,Bakery,Breads & Buns,Dindigul,3.09.2016,Saturday,South,1546,108
OD2924,Veena,Female,Fruits & Veggies,Organic Vegetables,Perambalur,4.11.2015,Wednesday,South,1374,591
OD2925,Alan,Male,Food Grains,Rice,Karur,23.08.2018,Thursday,South,2347,704
OD2926,Komal,Female,Eggs & Meat & Fish,Chicken,Tirunelveli,23.12.2015,Wednesday,South,1297,571
OD2927,Mathew,Male,Bakery,Breads & Buns,Ooty,28.10.2018,Sunday,South,831,258
OD2928,Hussain,Male,Bakery,Breads & Buns,Tenkasi,11.06.2018,Monday,South,1506,678
OD2929,Peer,Male,Snacks,Noodles,Krishnagiri,18.03.2017,Saturday,South,1171,363
OD2930,Vidya,Female,Oil & Masala,Edible Oil & Ghee,Salem,29.07.2018,Sunday,South,689,172
OD2931,Esther,Female,Oil & Masala,Edible Oil & Ghee,Dharmapuri,9.05.2017,Tuesday,South,580,29
OD2932,Vince,Male,Eggs & Meat & Fish,Eggs,Coimbatore,4.11.2015,Wednesday,South,2221,155
OD2933,Vince,Male,Food Grains,Atta & Flour,Vellore,23.12.2015,Wednesday,South,2377,499
OD2934,Veena,Female,Eggs & Meat & Fish,Mutton,Theni,28.10.2018,Sunday,South,1353,149
OD2935,Vince,Male,Food Grains,Atta & Flour,Tenkasi,13.08.2017,Sunday,South,2449,931
OD2936,Sabeela,Female,Fruits & Veggies,Fresh Vegetables,Kanyakumari,11.03.2018,Sunday,South,2430,705
OD2937,Muneer,Male,Eggs & Meat & Fish,Eggs,Salem,9.05.2017,Tuesday,South,2453,466
OD2938,Amrish,Male,Snacks,Noodles,Bodi,9.04.2017,Sunday,South,1857,316
OD2939,Suresh,Male,Bakery,Breads & Buns,Virudhunagar,13.11.2018,Tuesday,South,1914,153
OD2940,Malik,Male,Bakery,Biscuits,Coimbatore,22.08.2015,Saturday,South,853,111
OD2941,Sundar,Male,Fruits & Veggies,Fresh Fruits,Tirunelveli,27.08.2018,Monday,South,1807,289
OD2942,James,Male,Eggs & Meat & Fish,Eggs,Bodi,12.04.2016,Tuesday,South,1571,518
OD2943,Shah,Male,Bakery,Breads & Buns,Ooty,11.06.2018,Monday,South,2280,160
OD2944,Amy,Female,Beverages,Health Drinks,Madurai,13.11.2018,Tuesday,South,1567,674
OD2945,James,Male,Eggs & Meat & Fish,Fish,Viluppuram,23.08.2018,Thursday,South,1839,588
OD2946,Sharon,Female,Beverages,Health Drinks,Theni,27.05.2018,Sunday,South,794,230
OD2947,Krithika,Female,Oil & Masala,Edible Oil & Ghee,Virudhunagar,23.12.2015,Wednesday,South,2374,594
OD2948,Jonas,Male,Food Grains,Rice,Dindigul,23.08.2018,Thursday,South,1049,231
OD2949,Jonas,Male,Snacks,Chocolates,Cumbum,31.10.2017,Tuesday,South,1826,110
OD2950,Malik,Male,Fruits & Veggies,Organic Vegetables,Perambalur,11.06.2018,Monday,South,1077,463
OD2951,Jonas,Male,Food Grains,Rice,Ooty,31.08.2018,Friday,South,2184,764
OD2952,Roshan,Male,Beverages,Health Drinks,Bodi,10.01.2017,Tuesday,South,1463,161
OD2953,Roshan,Male,Eggs & Meat & Fish,Fish,Kanyakumari,21.10.2017,Saturday,South,1474,133
OD2954,Sundar,Male,Oil & Masala,Spices,Tenkasi,15.05.2017,Monday,South,1499,90
OD2955,Vidya,Female,Food Grains,Rice,Ramanadhapuram,10.01.2017,Tuesday,South,1216,474
OD2956,Vince,Male,Beverages,Health Drinks,Perambalur,29.08.2015,Saturday,South,945,161
OD2957,Jackson,Male,Bakery,Cakes,Salem,12.04.2016,Tuesday,South,1916,402
OD2958,Jackson,Male,Eggs & Meat & Fish,Chicken,Tirunelveli,9.05.2017,Tuesday,South,1657,331
OD2959,Yusuf,Male,Beverages,Health Drinks,Dindigul,11.06.2018,Monday,South,1222,281
OD2960,Sheeba,Female,Food Grains,Rice,Bodi,13.08.2017,Sunday,South,2397,959
OD2961,Ramesh,Male,Bakery,Biscuits,Theni,12.12.2016,Monday,West,2181,262
OD2962,Veena,Female,Eggs & Meat & Fish,Eggs,Tirunelveli,20.12.2015,Sunday,West,1591,557
OD2963,Sudeep,Male,Eggs & Meat & Fish,Chicken,Tenkasi,1.07.2018,Sunday,West,970,49
OD2964,Jackson,Male,Beverages,Health Drinks,Dharmapuri,24.06.2018,Sunday,West,1350,257
OD2965,Ridhesh,Male,Snacks,Cookies,Chennai,29.09.2017,Friday,West,1364,382
OD2966,Sundar,Male,Oil & Masala,Spices,Salem,28.03.2017,Tuesday,West,530,191
OD2967,Haseena,Female,Fruits & Veggies,Fresh Vegetables,Tenkasi,7.07.2017,Friday,West,1779,142
OD2968,Jackson,Male,Beverages,Soft Drinks,Salem,24.06.2017,Saturday,West,1586,714
OD2969,Vinne,Male,Bakery,Breads & Buns,Karur,23.06.2017,Friday,West,837,234
OD2970,Alan,Male,Oil & Masala,Masalas,Krishnagiri,26.08.2017,Saturday,West,2292,183
OD2971,Ramesh,Male,Food Grains,Organic Staples,Madurai,29.12.2015,Tuesday,West,2213,531
OD2972,Ganesh,Male,Eggs & Meat & Fish,Eggs,Karur,17.06.2018,Sunday,West,1028,62
OD2973,Verma,Male,Beverages,Health Drinks,Krishnagiri,13.04.2016,Wednesday,West,814,49
OD2974,Akash,Male,Fruits & Veggies,Fresh Fruits,Krishnagiri,5.04.2018,Thursday,West,892,241
OD2975,Veronica,Female,Oil & Masala,Masalas,Virudhunagar,11.12.2018,Tuesday,West,1931,618
OD2976,Anu,Female,Food Grains,Atta & Flour,Cumbum,23.09.2018,Sunday,West,1210,218
OD2977,Suresh,Male,Eggs & Meat & Fish,Eggs,Namakkal,9.09.2018,Sunday,West,2118,890
OD2978,Ganesh,Male,Oil & Masala,Spices,Namakkal,20.12.2015,Sunday,West,2406,529
OD2979,Peer,Male,Food Grains,Organic Staples,Ooty,10.12.2018,Monday,West,661,258
OD2980,Sudeep,Male,Bakery,Biscuits,Bodi,24.09.2016,Saturday,West,1372,274
OD2981,Sheeba,Female,Oil & Masala,Edible Oil & Ghee,Tenkasi,25.07.2016,Monday,West,1283,346
OD2982,Alan,Male,Fruits & Veggies,Organic Fruits,Ramanadhapuram,13.12.2016,Tuesday,West,2073,498
OD2983,Amy,Female,Fruits & Veggies,Organic Vegetables,Theni,14.08.2018,Tuesday,West,967,367
OD2984,Jackson,Male,Eggs & Meat & Fish,Chicken,Karur,4.01.2015,Sunday,West,827,50
OD2985,Esther,Female,Food Grains,Atta & Flour,Pudukottai,4.11.2016,Friday,West,1808,217
OD2986,Ridhesh,Male,Snacks,Chocolates,Bodi,15.02.2016,Monday,West,2167,303
OD2987,Malik,Male,Snacks,Cookies,Madurai,22.11.2016,Tuesday,West,1449,623
OD2988,Ganesh,Male,Beverages,Soft Drinks,Tenkasi,11.12.2018,Tuesday,West,2351,400
OD2989,Alan,Male,Fruits & Veggies,Fresh Vegetables,Krishnagiri,23.10.2016,Sunday,West,1818,200
OD2990,James,Male,Fruits & Veggies,Fresh Fruits,Cumbum,19.02.2017,Sunday,West,785,79
OD2991,Sharon,Female,Beverages,Soft Drinks,Krishnagiri,12.10.2018,Friday,West,2481,372
OD2992,Suresh,Male,Snacks,Chocolates,Vellore,12.08.2015,Wednesday,West,1479,473
OD2993,Sudha,Female,Bakery,Breads & Buns,Karur,18.10.2015,Sunday,West,1097,88
OD2994,Shah,Male,Beverages,Health Drinks,Viluppuram,6.11.2018,Tuesday,West,607,243
OD2995,Muneer,Male,Fruits & Veggies,Organic Fruits,Perambalur,27.07.2018,Friday,West,949,361
OD2996,Sharon,Female,Eggs & Meat & Fish,Eggs,Karur,25.07.2016,Monday,West,1666,383
OD2997,Shah,Male,Food Grains,Organic Staples,Virudhunagar,23.03.2015,Monday,West,1151,391
OD2998,Vince,Male,Eggs & Meat & Fish,Chicken,Kanyakumari,12.08.2017,Saturday,West,1338,415
OD2999,Veena,Female,Oil & Masala,Spices,Coimbatore,6.11.2018,Tuesday,West,967,68
OD3000,Malik,Male,Snacks,Noodles,Cumbum,17.07.2017,Monday,West,2200,396
OD3001,Arvind,Male,Fruits & Veggies,Fresh Vegetables,Trichy,5.06.2018,Tuesday,West,1077,431
OD3002,Alan,Male,Beverages,Soft Drinks,Perambalur,24.06.2017,Saturday,West,2367,1065
OD3003,Arvind,Male,Bakery,Breads & Buns,Salem,8.04.2015,Wednesday,West,1075,301
OD3004,Veena,Female,Food Grains,Atta & Flour,Theni,9.01.2015,Friday,West,1306,196
OD3005,Vinne,Male,Food Grains,Organic Staples,Namakkal,19.04.2017,Wednesday,West,985,276
OD3006,Veronica,Female,Food Grains,Organic Staples,Viluppuram,11.05.2017,Thursday,West,527,126
OD3007,Komal,Female,Oil & Masala,Spices,Karur,9.02.2017,Thursday,West,2194,987
OD3008,Hafiz,Male,Food Grains,Dals & Pulses,Viluppuram,11.12.2018,Tuesday,West,1196,132
OD3009,Haseena,Female,Oil & Masala,Masalas,Kanyakumari,23.06.2017,Friday,West,579,208
OD3010,Sheeba,Female,Fruits & Veggies,Fresh Fruits,Ramanadhapuram,15.02.2016,Monday,West,1609,257
OD3011,Peer,Male,Oil & Masala,Spices,Salem,11.10.2017,Wednesday,West,2048,655
OD3012,Ridhesh,Male,Eggs & Meat & Fish,Mutton,Theni,16.05.2017,Tuesday,West,2461,960
OD3013,Suresh,Male,Snacks,Noodles,Bodi,9.12.2018,Sunday,West,2088,647
OD3014,Sundar,Male,Oil & Masala,Masalas,Coimbatore,1.06.2015,Monday,West,2259,113
OD3015,Komal,Female,Food Grains,Organic Staples,Namakkal,12.05.2018,Saturday,West,1390,542
OD3016,James,Male,Fruits & Veggies,Fresh Fruits,Nagercoil,25.12.2016,Sunday,West,814,277
OD3017,Hussain,Male,Food Grains,Dals & Pulses,Theni,25.12.2016,Sunday,West,1253,401
OD3018,Jonas,Male,Bakery,Cakes,Madurai,29.03.2016,Tuesday,West,2093,733
OD3019,Ram,Male,Eggs & Meat & Fish,Eggs,Karur,26.03.2017,Sunday,West,1915,211
OD3020,Anu,Female,Bakery,Cakes,Coimbatore,6.12.2018,Thursday,West,2144,150
OD3021,Ramesh,Male,Eggs & Meat & Fish,Fish,Cumbum,7.11.2016,Monday,West,2387,931
OD3022,Rumaiza,Female,Beverages,Health Drinks,Bodi,1.07.2018,Sunday,West,739,163
OD3023,Haseena,Female,Oil & Masala,Masalas,Salem,8.03.2018,Thursday,West,556,245
OD3024,Sharon,Female,Snacks,Chocolates,Ramanadhapuram,22.11.2016,Tuesday,West,1174,117
OD3025,Adavan,Male,Snacks,Chocolates,Ooty,12.12.2015,Saturday,West,2230,468
OD3026,Amrish,Male,Oil & Masala,Spices,Vellore,11.06.2017,Sunday,West,1325,80
OD3027,Rumaiza,Female,Fruits & Veggies,Fresh Vegetables,Tirunelveli,8.01.2018,Monday,West,1905,476
OD3028,Suresh,Male,Eggs & Meat & Fish,Fish,Cumbum,12.08.2017,Saturday,West,2290,137
OD3029,Alan,Male,Food Grains,Organic Staples,Karur,23.09.2018,Sunday,West,593,166
OD3030,Ganesh,Male,Oil & Masala,Masalas,Ramanadhapuram,16.04.2017,Sunday,West,2448,539
OD3031,Arutra,Male,Food Grains,Dals & Pulses,Salem,11.10.2017,Wednesday,West,1935,832
OD3032,Amy,Female,Oil & Masala,Masalas,Chennai,5.08.2018,Sunday,West,1163,116
OD3033,Vinne,Male,Snacks,Chocolates,Chennai,17.10.2018,Wednesday,West,1170,363
OD3034,Hafiz,Male,Oil & Masala,Edible Oil & Ghee,Namakkal,22.07.2015,Wednesday,West,1924,269
OD3035,Sabeela,Female,Eggs & Meat & Fish,Chicken,Bodi,25.10.2016,Tuesday,West,2232,491
OD3036,Vinne,Male,Bakery,Cakes,Dharmapuri,12.12.2016,Monday,West,2031,162
OD3037,Verma,Male,Snacks,Noodles,Tenkasi,23.10.2016,Sunday,West,716,150
OD3038,Sharon,Female,Food Grains,Dals & Pulses,Dindigul,12.12.2016,Monday,West,988,148
OD3039,Krithika,Female,Eggs & Meat & Fish,Fish,Theni,20.12.2016,Tuesday,West,1750,368
OD3040,Verma,Male,Oil & Masala,Spices,Pudukottai,19.04.2017,Wednesday,West,1547,124
OD3041,Sabeela,Female,Eggs & Meat & Fish,Chicken,Salem,30.11.2016,Wednesday,West,1259,176
OD3042,Sudeep,Male,Bakery,Biscuits,Virudhunagar,21.02.2016,Sunday,West,579,208
OD3043,Verma,Male,Eggs & Meat & Fish,Mutton,Tirunelveli,27.07.2018,Friday,West,1304,574
OD3044,Kumar,Male,Eggs & Meat & Fish,Mutton,Madurai,28.03.2017,Tuesday,West,1677,620
OD3045,Suresh,Male,Fruits & Veggies,Organic Vegetables,Madurai,11.10.2017,Wednesday,West,520,104
OD3046,Sheeba,Female,Food Grains,Rice,Bodi,21.03.2018,Wednesday,West,1503,406
OD3047,Sudeep,Male,Oil & Masala,Spices,Bodi,23.06.2017,Friday,West,1198,419
OD3048,Vince,Male,Food Grains,Rice,Tenkasi,25.07.2015,Saturday,West,559,157
OD3049,Ravi,Male,Snacks,Cookies,Theni,17.12.2016,Saturday,West,1163,221
OD3050,Kumar,Male,Bakery,Biscuits,Tirunelveli,17.12.2016,Saturday,West,1989,736
OD3051,Veronica,Female,Bakery,Breads & Buns,Tirunelveli,11.10.2017,Wednesday,West,1714,703
OD3052,Vince,Male,Eggs & Meat & Fish,Fish,Pudukottai,19.04.2017,Wednesday,West,1615,630
OD3053,Ravi,Male,Food Grains,Organic Staples,Madurai,8.04.2015,Wednesday,West,691,200
OD3054,Suresh,Male,Eggs & Meat & Fish,Fish,Salem,26.03.2015,Thursday,West,1953,566
OD3055,Suresh,Male,Oil & Masala,Masalas,Coimbatore,8.03.2018,Thursday,West,995,428
OD3056,Roshan,Male,Food Grains,Atta & Flour,Viluppuram,11.10.2017,Wednesday,West,2422,436
OD3057,Jackson,Male,Eggs & Meat & Fish,Mutton,Trichy,16.06.2017,Friday,West,2011,744
OD3058,Arvind,Male,Eggs & Meat & Fish,Mutton,Tenkasi,8.04.2015,Wednesday,West,1565,470
OD3059,Muneer,Male,Fruits & Veggies,Fresh Fruits,Salem,25.07.2015,Saturday,West,2263,272
OD3060,Vince,Male,Beverages,Health Drinks,Namakkal,15.02.2016,Monday,West,2035,468
OD3061,Ram,Male,Fruits & Veggies,Fresh Vegetables,Perambalur,14.08.2018,Tuesday,West,759,99
OD3062,Malik,Male,Snacks,Cookies,Vellore,25.07.2017,Tuesday,West,995,219
OD3063,Adavan,Male,Food Grains,Atta & Flour,Tirunelveli,13.12.2015,Sunday,West,1295,142
OD3064,Harish,Male,Bakery,Breads & Buns,Pudukottai,29.03.2016,Tuesday,West,2366,426
OD3065,Krithika,Female,Food Grains,Rice,Tirunelveli,9.10.2016,Sunday,West,599,222
OD3066,Ravi,Male,Oil & Masala,Spices,Bodi,17.07.2017,Monday,West,1986,497
OD3067,James,Male,Oil & Masala,Masalas,Madurai,1.07.2018,Sunday,West,1485,386
OD3068,Rumaiza,Female,Fruits & Veggies,Organic Vegetables,Cumbum,8.04.2015,Wednesday,West,1025,133
OD3069,Adavan,Male,Beverages,Health Drinks,Theni,14.09.2018,Friday,West,1164,303
OD3070,Aditi,Female,Bakery,Biscuits,Tenkasi,16.05.2017,Tuesday,West,1258,365
OD3071,Yusuf,Male,Oil & Masala,Spices,Chennai,9.09.2018,Sunday,West,1843,313
OD3072,Komal,Female,Eggs & Meat & Fish,Eggs,Ooty,22.11.2016,Tuesday,West,1869,486
OD3073,Harish,Male,Fruits & Veggies,Fresh Vegetables,Theni,22.07.2015,Wednesday,West,2331,186
OD3074,Ram,Male,Food Grains,Dals & Pulses,Karur,1.07.2018,Sunday,West,1368,616
OD3075,Krithika,Female,Beverages,Health Drinks,Viluppuram,8.08.2015,Saturday,West,1021,225
OD3076,Yadav,Male,Eggs & Meat & Fish,Fish,Salem,29.10.2017,Sunday,West,2244,202
OD3077,Harish,Male,Bakery,Cakes,Cumbum,19.04.2017,Wednesday,West,539,59
OD3078,Sudeep,Male,Fruits & Veggies,Fresh Vegetables,Tenkasi,15.11.2017,Wednesday,West,1256,515
OD3079,Jonas,Male,Snacks,Cookies,Madurai,8.04.2015,Wednesday,West,2158,259
OD3080,Krithika,Female,Beverages,Health Drinks,Virudhunagar,18.10.2015,Sunday,West,2282,867
OD3081,Jackson,Male,Snacks,Cookies,Virudhunagar,23.09.2018,Sunday,West,1940,679
OD3082,Malik,Male,Oil & Masala,Masalas,Ramanadhapuram,24.09.2016,Saturday,West,561,140
OD3083,Peer,Male,Food Grains,Organic Staples,Viluppuram,18.12.2018,Tuesday,West,1764,776
OD3084,Sundar,Male,Bakery,Cakes,Ramanadhapuram,19.03.2018,Monday,West,1375,316
OD3085,Hussain,Male,Beverages,Soft Drinks,Namakkal,20.12.2015,Sunday,West,1589,350
OD3086,Verma,Male,Bakery,Cakes,Viluppuram,17.12.2016,Saturday,West,639,211
OD3087,Sabeela,Female,Eggs & Meat & Fish,Fish,Vellore,21.03.2018,Wednesday,West,2194,417
OD3088,Kumar,Male,Snacks,Chocolates,Namakkal,9.10.2017,Monday,West,1641,115
OD3089,Krithika,Female,Food Grains,Dals & Pulses,Perambalur,25.04.2018,Wednesday,West,1642,230
OD3090,Vidya,Female,Fruits & Veggies,Organic Fruits,Ramanadhapuram,19.12.2018,Wednesday,West,1721,654
OD3091,Veronica,Female,Oil & Masala,Masalas,Coimbatore,2.03.2015,Monday,West,1015,152
OD3092,Shah,Male,Beverages,Health Drinks,Tenkasi,9.02.2018,Friday,West,1226,417
OD3093,Sharon,Female,Bakery,Breads & Buns,Bodi,12.03.2018,Monday,West,1717,618
OD3094,Anu,Female,Oil & Masala,Edible Oil & Ghee,Theni,11.10.2017,Wednesday,West,2097,650
OD3095,Peer,Male,Food Grains,Organic Staples,Chennai,21.03.2018,Wednesday,West,1622,487
OD3096,Hafiz,Male,Eggs & Meat & Fish,Fish,Ooty,19.04.2017,Wednesday,West,2004,341
OD3097,Muneer,Male,Fruits & Veggies,Organic Fruits,Trichy,26.03.2017,Sunday,West,1644,82
OD3098,Aditi,Female,Food Grains,Atta & Flour,Dharmapuri,17.07.2017,Monday,West,2477,892
OD3099,Veena,Female,Bakery,Breads & Buns,Ooty,24.09.2016,Saturday,West,531,127
OD3100,Ravi,Male,Oil & Masala,Masalas,Madurai,2.03.2015,Monday,West,1546,448
OD3101,Haseena,Female,Snacks,Cookies,Nagercoil,7.11.2016,Monday,West,746,164
OD3102,Veronica,Female,Fruits & Veggies,Organic Fruits,Bodi,29.12.2017,Friday,West,621,279
OD3103,Amy,Female,Oil & Masala,Edible Oil & Ghee,Viluppuram,14.07.2016,Thursday,West,1377,509
OD3104,Rumaiza,Female,Beverages,Soft Drinks,Bodi,20.03.2016,Sunday,West,1621,665
OD3105,Komal,Female,Fruits & Veggies,Organic Fruits,Tirunelveli,12.06.2015,Friday,West,1497,389
OD3106,Willams,Male,Beverages,Soft Drinks,Dindigul,11.07.2015,Saturday,West,1874,787
OD3107,Haseena,Female,Beverages,Soft Drinks,Viluppuram,9.09.2017,Saturday,West,1225,147
OD3108,Shah,Male,Oil & Masala,Masalas,Ramanadhapuram,4.01.2015,Sunday,West,2308,369
OD3109,Alan,Male,Beverages,Health Drinks,Tirunelveli,14.07.2016,Thursday,West,1103,485
OD3110,Roshan,Male,Snacks,Noodles,Ooty,18.11.2015,Wednesday,West,1526,687
OD3111,Willams,Male,Bakery,Cakes,Ramanadhapuram,20.08.2018,Monday,West,2289,618
OD3112,Krithika,Female,Beverages,Soft Drinks,Theni,15.02.2016,Monday,West,687,240
OD3113,Alan,Male,Food Grains,Atta & Flour,Coimbatore,15.02.2016,Monday,West,972,214
OD3114,Sudeep,Male,Beverages,Soft Drinks,Tirunelveli,20.12.2015,Sunday,West,1669,551
OD3115,Yadav,Male,Bakery,Biscuits,Perambalur,11.01.2018,Thursday,West,506,71
OD3116,Malik,Male,Oil & Masala,Edible Oil & Ghee,Karur,6.02.2018,Tuesday,West,852,290
OD3117,Vidya,Female,Oil & Masala,Spices,Perambalur,11.07.2015,Saturday,West,1640,656
OD3118,Arutra,Male,Beverages,Health Drinks,Krishnagiri,12.03.2018,Monday,West,2093,942
OD3119,Amrish,Male,Oil & Masala,Spices,Viluppuram,23.04.2018,Monday,West,1223,61
OD3120,Sudha,Female,Eggs & Meat & Fish,Eggs,Karur,9.04.2018,Monday,West,581,256
OD3121,Esther,Female,Bakery,Cakes,Namakkal,6.11.2018,Tuesday,West,505,222
OD3122,Adavan,Male,Fruits & Veggies,Fresh Vegetables,Viluppuram,6.02.2018,Tuesday,West,2145,601
OD3123,Sundar,Male,Bakery,Cakes,Perambalur,24.09.2016,Saturday,West,1933,754
OD3124,Sudha,Female,Bakery,Biscuits,Cumbum,19.03.2018,Monday,West,2060,618
OD3125,Jonas,Male,Bakery,Cakes,Namakkal,15.11.2017,Wednesday,West,1469,499
OD3126,Malik,Male,Fruits & Veggies,Organic Fruits,Madurai,12.03.2018,Monday,West,523,120
OD3127,Hussain,Male,Bakery,Breads & Buns,Dharmapuri,24.11.2018,Saturday,West,1916,230
OD3128,James,Male,Food Grains,Organic Staples,Trichy,15.09.2018,Saturday,West,1513,182
OD3129,Alan,Male,Food Grains,Rice,Virudhunagar,24.11.2018,Saturday,West,1756,685
OD3130,Surya,Male,Fruits & Veggies,Organic Vegetables,Madurai,20.11.2016,Sunday,West,2381,857
OD3131,Hafiz,Male,Fruits & Veggies,Fresh Vegetables,Coimbatore,22.10.2018,Monday,West,1683,219
OD3132,Sundar,Male,Food Grains,Rice,Bodi,20.11.2016,Sunday,West,1784,268
OD3133,Harish,Male,Beverages,Health Drinks,Coimbatore,3.08.2016,Wednesday,Central,1937,368
OD3134,Vidya,Female,Beverages,Soft Drinks,Perambalur,29.05.2018,Tuesday,Central,1402,112
OD3135,Krithika,Female,Fruits & Veggies,Fresh Fruits,Dindigul,24.09.2017,Sunday,Central,2425,437
OD3136,Hussain,Male,Beverages,Soft Drinks,Pudukottai,29.05.2018,Tuesday,Central,1583,222
OD3137,Akash,Male,Snacks,Cookies,Ramanadhapuram,21.03.2018,Wednesday,Central,2402,192
OD3138,Hafiz,Male,Bakery,Cakes,Tirunelveli,17.07.2017,Monday,Central,816,98
OD3139,Vidya,Female,Snacks,Cookies,Salem,10.01.2018,Wednesday,Central,2246,270
OD3140,Amrish,Male,Food Grains,Organic Staples,Namakkal,24.09.2017,Sunday,Central,1752,438
OD3141,Suresh,Male,Snacks,Chocolates,Tenkasi,21.12.2018,Friday,Central,1265,405
OD3142,Ganesh,Male,Oil & Masala,Edible Oil & Ghee,Vellore,20.01.2015,Tuesday,Central,1148,310
OD3143,Ram,Male,Snacks,Chocolates,Tenkasi,17.07.2017,Monday,Central,2360,543
OD3144,Haseena,Female,Snacks,Noodles,Krishnagiri,29.05.2018,Tuesday,Central,945,246
OD3145,Sabeela,Female,Oil & Masala,Masalas,Krishnagiri,29.12.2017,Friday,Central,2478,1090
OD3146,Hussain,Male,Bakery,Biscuits,Viluppuram,17.03.2015,Tuesday,Central,1727,691
OD3147,Amy,Female,Food Grains,Dals & Pulses,Ooty,13.09.2017,Wednesday,Central,2033,447
OD3148,Veronica,Female,Snacks,Chocolates,Virudhunagar,29.07.2018,Sunday,Central,2307,300
OD3149,Komal,Female,Beverages,Health Drinks,Coimbatore,9.01.2017,Monday,Central,947,133
OD3150,Ramesh,Male,Snacks,Noodles,Virudhunagar,11.10.2015,Sunday,Central,2062,907
OD3151,Akash,Male,Eggs & Meat & Fish,Eggs,Chennai,30.10.2017,Monday,Central,2385,310
